seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
31979,2025,3585,Chris Paul,NA,PG,39,20,NBA,SAS,82,82,2292,3.9,9.2,0.427,2.2,5.8,0.377,1.7,3.3,0.514,1.3,1.4,0.924,0.5,4.1,4.6,9.5,1.6,0.3,2,2.4,11.4
31980,2025,5036,Christian Braun,NA,SG,23,3,NBA,DEN,79,77,2675,6.4,11,0.58,1.2,3,0.397,5.2,8,0.648,2.4,2.9,0.827,1.3,4.2,5.5,2.8,1.1,0.5,1.1,2.3,16.4
31981,2025,5037,Christian Koloko,NA,C,24,2,NBA,LAL,37,0,342,4.2,6.9,0.606,0,0.4,0,4.2,6.5,0.645,1.1,1.5,0.714,3.7,6,9.7,1.7,0.8,1.7,1.3,4.6,9.5
31982,2025,4818,Chuma Okeke,NA,PF,26,5,NBA,TOT,9,3,196,3.7,7.3,0.5,2,5.1,0.393,1.7,2.2,0.75,0.4,0.6,0.667,3.9,4.8,8.6,2.8,0.9,0.7,0.6,0.9,9.7
31983,2025,4818,Chuma Okeke,NA,PF,26,5,NBA,PHI,7,3,171,3.8,6.9,0.545,2.1,4.6,0.455,1.7,2.3,0.727,0.4,0.6,0.667,4.2,4.8,9.1,2.7,1.1,0.6,0.6,1.1,10.1
31984,2025,4818,Chuma Okeke,NA,PF,26,5,NBA,CLE,2,0,25,2.9,10.1,0.286,1.4,8.6,0.167,1.4,1.4,1,0,0,NA,1.4,4.3,5.8,2.9,0,1.4,0,0,7.2
31985,2025,4230,Clint Capela,NA,C,30,11,NBA,ATL,55,41,1176,6.7,11.9,0.559,0,0,0,6.7,11.9,0.56,1.6,3,0.536,5.3,9,14.4,1.9,1,1.6,1.4,3.2,14.9
31986,2025,4703,Coby White,NA,SG,24,6,NBA,CHI,74,73,2450,7.5,16.5,0.453,3.2,8.6,0.37,4.3,7.9,0.544,4.1,4.5,0.902,0.4,3.6,4,4.8,1,0.2,2.6,2.3,22.2
31987,2025,4704,Cody Martin,NA,SF,29,6,NBA,TOT,53,8,1173,4.2,10,0.418,1.3,4.6,0.285,2.9,5.3,0.534,1.3,1.9,0.705,1.6,5.2,6.9,3.2,1.7,1,1.6,2.9,11
31988,2025,4704,Cody Martin,NA,SF,29,6,NBA,CHO,39,8,967,4.3,10,0.433,1.5,4.6,0.323,2.8,5.4,0.528,1.3,1.8,0.694,1.5,5.1,6.6,3.3,1.6,1,1.6,2.7,11.4
31989,2025,4704,Cody Martin,NA,SF,29,6,NBA,PHO,14,0,206,3.5,10,0.351,0.5,4.7,0.111,3,5.2,0.567,1.6,2.1,0.75,2.3,6.1,8.4,2.8,2.3,1,1.6,4,9.1
31990,2025,5227,Cody Williams,NA,SG,20,1,NBA,UTA,50,21,1060,2.8,8.7,0.323,1.2,4.6,0.259,1.6,4.1,0.393,1,1.4,0.725,0.9,2.9,3.8,2,0.8,0.5,1.5,3.2,7.8
31991,2025,5127,Colby Jones,NA,SG,22,2,NBA,TOT,39,0,515,4.1,9,0.457,1.1,3.4,0.327,3,5.6,0.538,1.6,2.4,0.657,1.5,4.6,6.1,3.1,1.8,0.9,1.6,2.6,11
31992,2025,5127,Colby Jones,NA,SG,22,2,NBA,SAC,24,0,130,3,7.2,0.423,1.1,2.8,0.4,1.9,4.4,0.438,0,0,NA,2.2,4.2,6.4,1.9,1.7,1.9,1.9,3.6,7.2
31993,2025,5127,Colby Jones,NA,SG,22,2,NBA,WAS,15,0,385,4.5,9.6,0.466,1.1,3.6,0.308,3.4,6,0.563,2.2,3.3,0.657,1.2,4.8,6,3.5,1.9,0.6,1.5,2.2,12.2
31994,2025,4819,Cole Anthony,NA,PG,24,5,NBA,ORL,67,22,1234,6.7,15.8,0.424,2.2,6.4,0.353,4.5,9.5,0.471,2.7,3.3,0.823,1.3,4.6,6,5.6,1.3,0.9,3,4.4,18.4
31995,2025,5038,Cole Swider,NA,SF,25,3,NBA,TOT,10,0,169,4.7,13.4,0.349,3.2,10,0.319,1.5,3.4,0.438,0,0.2,0,1.1,4.7,5.8,0.6,0.9,0.4,0.9,2.6,12.6
31996,2025,5038,Cole Swider,NA,SF,25,3,NBA,DET,2,0,13,0,13.8,0,0,13.8,0,0,0,NA,0,0,NA,0,5.5,5.5,2.8,0,0,0,2.8,0
31997,2025,5038,Cole Swider,NA,SF,25,3,NBA,TOR,8,0,156,5.1,13.4,0.379,3.5,9.7,0.357,1.6,3.7,0.438,0,0.2,0,1.2,4.6,5.8,0.5,0.9,0.5,0.9,2.5,13.6
31998,2025,5128,Colin Castleton,NA,C,24,2,NBA,TOT,26,4,432,3.8,8.2,0.469,0.2,1.3,0.125,3.7,6.8,0.537,2.4,3.2,0.763,4.4,5.7,10.2,2.3,0.7,0.8,1.9,4.2,10.2
31999,2025,5128,Colin Castleton,NA,C,24,2,NBA,MEM,10,0,46,1.6,7.8,0.2,0,3.1,0,1.6,4.7,0.333,7.8,8.6,0.909,2.3,4.7,7,0,0.8,0.8,0.8,4.7,11
32000,2025,5128,Colin Castleton,NA,C,24,2,NBA,TOR,11,4,288,4,8,0.5,0.2,1,0.25,3.8,7,0.536,1.6,2.3,0.722,4.2,5.2,9.5,2.3,0.7,1,2.6,4,9.9
32001,2025,5128,Colin Castleton,NA,C,24,2,NBA,PHI,5,0,98,4.4,8.8,0.5,0,1.5,0,4.4,7.3,0.6,2.2,3.3,0.667,5.9,7.7,13.6,3.7,0.4,0.4,0.4,4.8,11
32002,2025,5129,Collin Gillespie,NA,PG,25,2,NBA,PHO,33,9,461,5.3,12.3,0.43,3,7,0.433,2.3,5.3,0.426,1.5,1.7,0.864,1.7,4.4,6.1,6.1,1.6,0.4,1.3,2.3,15.1
32003,2025,4598,Collin Sexton,NA,SG,26,7,NBA,UTA,63,61,1758,8.5,17.8,0.48,2.3,5.5,0.406,6.3,12.2,0.513,4.4,5.1,0.865,1.2,2.3,3.5,5.4,1,0.1,3.3,2.9,23.7
32004,2025,4920,Corey Kispert,NA,SF,25,4,NBA,WAS,61,0,1602,5.7,12.7,0.451,2.7,7.4,0.364,3,5.3,0.574,1.7,2,0.852,0.8,3.3,4.1,2.3,0.6,0.3,1.4,2.2,15.8
32005,2025,3992,Cory Joseph,NA,PG,33,14,NBA,ORL,50,16,612,3.6,9.1,0.403,2.3,6.3,0.364,1.4,2.8,0.489,0.8,1.1,0.778,1,3.4,4.4,4.2,1.5,0.2,1.1,2.9,10.4
32006,2025,5130,Craig Porter Jr.,NA,PG,24,2,NBA,CLE,51,1,513,5.1,9.8,0.514,1.5,3.4,0.438,3.6,6.5,0.554,1.6,2.2,0.719,1.3,3.4,4.7,5,1.2,1.1,2.7,1.8,13.2
32007,2025,5228,Cui Yongxi,NA,SG,21,1,NBA,BRK,5,0,10,3.6,25.2,0.143,0,10.8,0,3.6,14.4,0.25,3.6,7.2,0.5,0,7.2,7.2,0,0,0,0,0,10.8
32008,2025,4317,D'Angelo Russell,NA,PG,28,10,NBA,TOT,58,36,1480,6.1,15.5,0.39,2.7,8.8,0.314,3.3,6.8,0.489,2.9,3.5,0.834,0.5,3.5,3.9,7.2,1.4,0.6,2.6,2.8,17.8
32009,2025,4317,D'Angelo Russell,NA,PG,28,10,NBA,LAL,29,10,763,6.1,14.7,0.415,2.6,7.9,0.333,3.4,6.7,0.51,2.1,2.5,0.849,0.4,3.4,3.8,6.4,1.1,0.2,2.4,2.5,16.9
32010,2025,4317,D'Angelo Russell,NA,PG,28,10,NBA,BRK,29,26,717,6,16.4,0.367,2.9,9.6,0.297,3.2,6.8,0.467,3.8,4.6,0.826,0.6,3.5,4.1,8.1,1.7,1,2.9,3.1,18.7
32011,2025,5132,D.J. Carton,NA,SG,24,2,NBA,TOR,4,0,33,1.1,7.6,0.143,0,3.3,0,1.1,4.4,0.25,1.1,1.1,1,0,4.4,4.4,3.3,2.2,0,4.4,1.1,3.3
32012,2025,4705,DaQuan Jeffries,NA,SG,27,5,NBA,CHO,47,20,1071,4,9.8,0.405,1.8,5.5,0.335,2.1,4.3,0.496,0.8,1,0.8,1.2,3.3,4.5,1.8,0.9,0.8,1.2,3.3,10.6
32013,2025,5229,Daeqwon Plowden,NA,SG,26,1,NBA,ATL,6,0,72,8,12.5,0.64,4.5,8.5,0.529,3.5,4,0.875,1,1,1,2,3.5,5.5,1,0,0,2,5,21.5
32014,2025,4922,Daishen Nix,NA,PG,22,4,NBA,MIN,3,0,13,0,2.8,0,0,2.8,0,0,0,NA,2.8,5.5,0.5,0,11.1,11.1,8.3,0,0,11.1,2.8,2.8
32015,2025,4923,Dalano Banton,NA,PG,25,4,NBA,POR,67,7,1120,6.4,16.3,0.391,2.3,7.1,0.324,4.1,9.2,0.442,2.9,4,0.728,1,3.4,4.3,5.1,1.4,1.1,2.8,1.9,18
32016,2025,5039,Dalen Terry,NA,SG,22,3,NBA,CHI,73,5,987,4.4,9.8,0.448,1.3,3.8,0.356,3,6,0.506,1.8,2.5,0.71,1.4,3.1,4.5,3.5,1.6,0.5,1.9,4.2,11.9
32017,2025,5230,Dalton Knecht,NA,SF,23,1,NBA,LAL,78,16,1494,6.2,13.4,0.461,3.1,8.2,0.376,3.1,5.2,0.594,1.5,2,0.762,0.9,4.3,5.2,1.6,0.6,0.2,0.9,2.2,17
32018,2025,4077,Damian Lillard,NA,PG,34,13,NBA,MIL,58,58,2093,7.6,17.1,0.448,3.4,9,0.376,4.2,8,0.528,6.2,6.8,0.921,0.5,4.2,4.7,7.1,1.2,0.2,2.8,1.7,24.9
32019,2025,5231,Damion Baugh,NA,SG,24,1,NBA,CHO,15,2,370,4.1,12.6,0.323,1.2,5.4,0.214,2.9,7.2,0.405,1.3,1.5,0.867,1.4,3.5,4.9,5.4,1.5,0.2,3,2.1,10.6
32020,2025,4484,Damion Lee,NA,SG,32,7,NBA,PHO,25,0,144,6.8,18.5,0.365,2.3,9.2,0.243,4.5,9.2,0.486,5,5.2,0.952,0.7,4.2,5,2.7,1.5,0,2.5,1.5,20.7
32021,2025,4706,Daniel Gafford,NA,C,26,6,NBA,DAL,57,31,1226,8.3,11.8,0.702,0,0,NA,8.3,11.8,0.702,4,5.8,0.689,4.6,6.8,11.4,2.3,0.7,3,1.9,4.5,20.6
32022,2025,4487,Daniel Theis,NA,C,32,8,NBA,NOP,38,9,621,3.5,7.5,0.473,0.5,2.1,0.243,3,5.3,0.565,1.8,2.1,0.838,2.6,7,9.5,3.5,1,1.2,1.4,4.1,9.4
32023,2025,5232,Daniss Jenkins,NA,PG,23,1,NBA,DET,7,0,23,4.7,15.7,0.3,1.6,11,0.143,3.1,4.7,0.667,0,3.1,0,0,3.1,3.1,4.7,0,0,1.6,3.1,11
32024,2025,4233,Dante Exum,NA,PG,29,8,NBA,DAL,20,13,372,6.2,13,0.478,2.2,5.1,0.434,4,7.8,0.506,2.2,3,0.742,0.4,2.8,3.2,5.4,1.2,0.3,2.1,3.3,16.8
32025,2025,4389,Dario Šarić,NA,C,30,8,NBA,DEN,16,4,210,3.6,9.9,0.362,1.2,4.5,0.269,2.4,5.5,0.438,1.2,1.7,0.7,2.4,6.2,8.6,3.9,1.2,0.2,2.6,3.3,9.6
32026,2025,5133,Dariq Whitehead,NA,SF,20,2,NBA,BRK,20,0,246,5.7,14,0.406,4.8,10.8,0.446,0.9,3.2,0.273,0.4,0.7,0.6,0.6,3.7,4.2,1.8,0.9,0.1,2.2,3.2,16.7
32027,2025,4708,Darius Garland,NA,PG,25,6,NBA,CLE,75,75,2301,8.7,18.4,0.472,3.3,8.3,0.401,5.4,10.1,0.53,3.5,4,0.878,0.7,2.6,3.3,7.9,1.4,0.2,3,2.2,24.2
32028,2025,4924,David Duke Jr.,NA,SG,25,4,NBA,SAS,6,0,34,6.4,14.8,0.429,3.2,6.4,0.5,3.2,8.5,0.375,1.1,2.1,0.5,1.1,4.2,5.3,4.2,1.1,0,2.1,1.1,16.9
32029,2025,5041,David Roddy,NA,PF,23,3,NBA,TOT,33,3,410,5,11,0.456,1.7,5.4,0.311,3.3,5.6,0.594,1.8,2.3,0.769,1.1,6.2,7.4,3.1,1.2,0.8,1.9,1.8,13.4
32030,2025,5041,David Roddy,NA,PF,23,3,NBA,ATL,27,3,346,4.6,9.7,0.473,1.7,4.5,0.372,2.9,5.2,0.56,1.9,2.3,0.818,1.1,6.1,7.3,3.1,1.2,0.8,2.1,1.9,12.7
32031,2025,5041,David Roddy,NA,PF,23,3,NBA,PHI,3,0,29,9.9,23.6,0.421,2.5,13.7,0.182,7.4,9.9,0.75,0,0,NA,2.5,8.7,11.2,3.7,2.5,0,1.2,1.2,22.3
32032,2025,5041,David Roddy,NA,PF,23,3,NBA,HOU,3,0,35,5.1,13.4,0.385,1,7.2,0.143,4.1,6.2,0.667,2.1,4.1,0.5,0,5.1,5.1,2.1,0,1,1,1,13.4
32033,2025,4926,Davion Mitchell,NA,PG,26,4,NBA,TOT,74,37,2027,4,8.5,0.468,1.5,3.7,0.398,2.5,4.7,0.525,1,1.5,0.69,0.6,2.3,3,6.4,1.3,0.3,2.3,3.3,10.4
32034,2025,4926,Davion Mitchell,NA,PG,26,4,NBA,TOR,44,22,1080,3.5,8.1,0.434,1.4,3.9,0.359,2.1,4.2,0.504,0.8,1.2,0.676,0.5,2.3,2.8,6.8,1,0.3,2.6,3.9,9.3
32035,2025,4926,Davion Mitchell,NA,PG,26,4,NBA,MIA,30,15,947,4.4,8.8,0.504,1.6,3.6,0.447,2.9,5.2,0.543,1.3,1.8,0.702,0.7,2.4,3.1,6.1,1.6,0.3,1.9,2.6,11.7
32036,2025,4927,Day'Ron Sharpe,NA,C,23,4,NBA,BRK,50,2,907,6.5,12.6,0.521,0.4,1.8,0.244,6.1,10.8,0.566,2.2,2.9,0.757,5.9,7.2,13.1,3.6,1.6,1.7,2.5,4.5,15.8
32037,2025,4489,De'Aaron Fox,NA,PG,27,8,NBA,TOT,62,62,2241,8.7,18.7,0.463,1.9,6.1,0.31,6.8,12.6,0.538,4.2,5.1,0.827,0.9,3.9,4.8,6.3,1.5,0.4,2.8,2.6,23.4
32038,2025,4489,De'Aaron Fox,NA,PG,27,8,NBA,SAC,45,45,1663,9,19.1,0.469,2,6.2,0.322,7,12.9,0.539,4.4,5.3,0.829,1,3.9,4.9,6,1.4,0.4,2.9,2.6,24.3
32039,2025,4489,De'Aaron Fox,NA,PG,27,8,NBA,SAS,17,17,578,7.8,17.4,0.446,1.6,5.9,0.274,6.2,11.5,0.535,3.7,4.5,0.819,0.6,4,4.5,7.2,1.6,0.3,2.6,2.9,20.9
32040,2025,4709,De'Andre Hunter,NA,SF,27,6,NBA,TOT,64,9,1740,7.4,15.8,0.47,3.2,8,0.405,4.2,7.7,0.537,4.4,5.3,0.846,0.9,4.4,5.3,1.9,1,0.3,1.7,3.2,22.5
32041,2025,4709,De'Andre Hunter,NA,SF,27,6,NBA,ATL,37,4,1064,7.7,16.6,0.461,3.3,8.4,0.393,4.4,8.3,0.531,5.1,6,0.858,0.9,4,4.9,1.9,1,0.2,2,3,23.8
32042,2025,4709,De'Andre Hunter,NA,SF,27,6,NBA,CLE,27,5,676,7,14.4,0.485,3.2,7.5,0.426,3.8,6.9,0.55,3.4,4.2,0.821,0.9,5.1,6,1.9,1,0.4,1.2,3.6,20.6
32043,2025,4601,De'Anthony Melton,NA,SG,26,7,NBA,GSW,6,2,121,6.5,16.1,0.407,3.9,10.4,0.371,2.7,5.7,0.474,1.5,2.4,0.625,1.8,4.2,6,5.1,2.1,0.6,3,5.4,18.4
32044,2025,3810,DeAndre Jordan,NA,C,36,17,NBA,DEN,56,5,691,4.7,7.3,0.65,0,0,NA,4.7,7.3,0.65,1.4,3.3,0.422,4.4,10.4,14.8,2.8,0.8,1.4,2.1,3.9,10.9
32045,2025,3872,DeMar DeRozan,NA,SF,35,16,NBA,SAC,77,77,2768,8.1,17,0.477,1.1,3.3,0.328,7,13.7,0.513,4.9,5.7,0.857,0.7,3.2,3.9,4.4,0.8,0.4,1.4,2,22.2
32046,2025,4710,Dean Wade,NA,PF,28,6,NBA,CLE,59,30,1252,3.2,7.8,0.413,2.3,6.4,0.36,0.9,1.4,0.653,0.5,0.9,0.533,1.5,5.7,7.2,2.2,1.2,0.6,0.6,2.9,9.2
32047,2025,4603,Deandre Ayton,NA,C,26,7,NBA,POR,40,40,1206,7.9,14,0.566,0.2,1,0.188,7.7,13,0.594,1.2,1.8,0.667,3.7,8.4,12.1,1.9,0.9,1.2,2.1,2.6,17.2
32048,2025,4392,Dejounte Murray,NA,PG,28,8,NBA,NOP,31,31,1012,6.9,17.6,0.393,1.8,6.2,0.299,5.1,11.4,0.444,3.6,4.4,0.823,0.6,6.5,7.1,8.1,2.2,0.4,3.8,2.2,19.3
32049,2025,4320,Delon Wright,NA,PG,32,10,NBA,TOT,40,7,635,2.6,7.4,0.344,1.1,4.1,0.274,1.4,3.3,0.431,0.9,1.4,0.6,1.5,2.2,3.7,4.4,2,0.7,1.2,1.4,7.1
32050,2025,4320,Delon Wright,NA,PG,32,10,NBA,MIL,26,2,405,2,7.3,0.268,1.1,4.4,0.245,0.9,2.9,0.303,0.8,1.4,0.563,1.3,2.8,4.1,4.3,2,0.8,1.2,1.5,5.8
32051,2025,4320,Delon Wright,NA,PG,32,10,NBA,NYK,14,5,230,3.6,7.7,0.469,1.3,3.8,0.333,2.3,3.9,0.6,0.9,1.4,0.667,1.9,1.3,3.1,4.5,1.9,0.5,1.3,1.3,9.4
32052,2025,4823,Deni Avdija,NA,SF,24,5,NBA,POR,72,54,2161,6.7,14.1,0.476,2.1,5.7,0.365,4.6,8.4,0.552,4.8,6.2,0.78,1.8,6.9,8.7,4.7,1.2,0.6,3.3,2.8,20.3
32053,2025,4157,Dennis Schröder,NA,PG,31,12,NBA,TOT,75,49,2105,5.7,14.1,0.406,2.2,6.3,0.342,3.6,7.8,0.458,3.1,3.7,0.838,0.5,2.9,3.4,6.9,1.1,0.2,2.4,3.1,16.8
32054,2025,4157,Dennis Schröder,NA,PG,31,12,NBA,BRK,23,23,772,6.9,15.2,0.452,2.7,7,0.387,4.2,8.2,0.509,3.4,3.8,0.889,0.2,3,3.2,7.1,1.2,0.2,2.8,2.6,19.8
32055,2025,4157,Dennis Schröder,NA,SG,31,12,NBA,GSW,24,18,628,5.4,14.4,0.375,2.1,6.6,0.322,3.3,7.8,0.419,1.7,2.2,0.744,0.6,2.6,3.2,6,1.4,0.2,2.8,3.8,14.6
32056,2025,4157,Dennis Schröder,NA,PG,31,12,NBA,DET,28,8,705,4.9,12.8,0.378,1.6,5.4,0.302,3.2,7.4,0.434,4.1,4.9,0.833,0.7,3.1,3.8,7.5,0.8,0.3,1.8,2.9,15.4
32057,2025,5134,Dereck Lively II,NA,C,20,2,NBA,DAL,36,29,833,5.8,8.3,0.702,0,0,NA,5.8,8.3,0.702,2,3.2,0.63,4.5,7.2,11.7,3.7,0.9,2.4,1.8,4.3,13.6
32058,2025,4395,Derrick Jones Jr.,NA,SF,27,9,NBA,LAC,77,55,1873,6,11.3,0.526,1.5,4.2,0.356,4.5,7.1,0.627,1.6,2.3,0.703,1.8,3.3,5.1,1.2,1.5,0.6,1.3,2.9,15
32059,2025,4492,Derrick White,NA,SG,30,8,NBA,BOS,76,76,2574,5.9,13.4,0.442,3.7,9.7,0.384,2.2,3.7,0.593,1.9,2.3,0.839,0.9,3.8,4.8,5,1,1.1,1.8,1.9,17.5
32060,2025,4824,Desmond Bane,NA,SG,26,5,NBA,MEM,69,68,2205,8,16.6,0.484,2.7,6.8,0.392,5.4,9.8,0.548,2.9,3.2,0.894,1,5.8,6.8,6,1.3,0.5,2.8,2.7,21.7
32061,2025,4321,Devin Booker,NA,SG,28,10,NBA,PHO,75,75,2795,8.4,18.3,0.461,2.4,7.1,0.332,6.1,11.2,0.542,5.6,6.2,0.894,1,2.9,3.9,6.8,0.9,0.2,2.8,2.6,24.8
32062,2025,5233,Devin Carter,NA,PG,22,1,NBA,SAC,36,0,396,4.3,11.5,0.37,1.6,5.5,0.295,2.6,6,0.439,2.4,4,0.591,1.7,5.2,6.9,3.7,1.9,0.4,1.6,3.5,12.5
32063,2025,4826,Devin Vassell,NA,SG,24,5,NBA,SAS,64,53,1983,7.2,16.1,0.443,2.9,7.8,0.368,4.3,8.4,0.513,1.7,2.2,0.792,0.6,4,4.6,3.3,1.5,0.6,1.6,2,18.9
32064,2025,4494,Dillon Brooks,NA,SF,29,8,NBA,HOU,75,75,2388,5.8,13.5,0.429,2.8,7.1,0.397,3,6.4,0.465,1.5,1.8,0.818,1.1,3,4.1,1.9,0.9,0.2,1.1,3.6,15.9
32065,2025,5234,Dillon Jones,NA,SF,23,1,NBA,OKC,54,3,551,3.3,8.7,0.383,1,4.1,0.254,2.3,4.6,0.5,1.1,1.8,0.607,2,5.9,7.9,3.8,1,0.3,1.8,3.5,8.8
32066,2025,4398,Domantas Sabonis,NA,C,28,9,NBA,SAC,70,70,2429,7.8,13.2,0.59,1,2.3,0.417,6.8,10.9,0.627,3.2,4.3,0.754,4,10.4,14.4,6.3,0.7,0.4,3,3.4,19.8
32067,2025,5043,Dominick Barlow,NA,SF,21,3,NBA,ATL,35,4,375,5.8,10.8,0.531,0.7,2.6,0.259,5.1,8.3,0.616,2,3.2,0.636,3.4,4.8,8.2,1.8,0.9,1.5,0.5,4.5,14.2
32068,2025,5235,Donovan Clingan,NA,C,20,1,NBA,POR,67,37,1324,4.9,9.1,0.539,0.4,1.3,0.286,4.5,7.7,0.582,1.7,2.8,0.596,5.9,8.4,14.3,2.1,0.9,3,2,5.1,11.9
32069,2025,4495,Donovan Mitchell,NA,SG,28,8,NBA,CLE,71,71,2232,9.4,21.3,0.443,3.8,10.2,0.368,5.7,11.1,0.512,4.8,5.8,0.823,0.9,4.3,5.2,5.7,1.5,0.3,2.4,2.3,27.4
32070,2025,4607,Donte DiVincenzo,NA,SG,28,7,NBA,MIN,62,10,1606,5.6,13.3,0.422,3.9,9.8,0.397,1.7,3.5,0.49,1.1,1.4,0.778,0.7,4.4,5.1,5,1.6,0.4,2.2,2.6,16.2
32071,2025,4399,Dorian Finney-Smith,NA,PF,31,9,NBA,TOT,63,40,1818,3.9,8.6,0.448,2.6,6.2,0.411,1.3,2.4,0.545,0.6,0.9,0.667,1.6,3.3,4.9,1.8,1.1,0.5,1.1,2.7,10.9
32072,2025,4399,Dorian Finney-Smith,NA,PF,31,9,NBA,BRK,20,20,579,4.5,9.9,0.459,2.9,6.7,0.435,1.6,3.2,0.51,0.9,1.5,0.625,1.9,3.7,5.7,1.9,1.1,0.7,1.1,3.4,12.9
32073,2025,4399,Dorian Finney-Smith,NA,PF,31,9,NBA,LAL,43,20,1239,3.5,8,0.442,2.4,6,0.398,1.2,2,0.571,0.4,0.6,0.714,1.4,3.1,4.5,1.7,1.2,0.3,1.1,2.4,9.9
32074,2025,4237,Doug McDermott,NA,SF,33,11,NBA,SAC,42,3,342,5.3,12.3,0.427,4.6,10.6,0.436,0.6,1.7,0.375,0.3,0.5,0.6,0.3,2,2.3,0.7,0.4,0.2,0.6,3.2,15.5
32075,2025,4085,Draymond Green,NA,PF,34,13,NBA,GSW,68,66,1983,3.9,9.2,0.424,1.5,4.5,0.325,2.5,4.8,0.517,1.8,2.7,0.687,1.3,6.2,7.5,7,1.8,1.3,3.2,4,11.1
32076,2025,4609,Drew Eubanks,NA,C,27,7,NBA,TOT,61,4,746,5.5,9.4,0.593,0.1,0.3,0.5,5.4,9.1,0.596,2.3,3.4,0.662,2.9,8,10.9,2.6,0.6,1.9,2,3,13.5
32077,2025,4609,Drew Eubanks,NA,C,27,7,NBA,UTA,37,4,568,5.6,9.2,0.607,0.2,0.3,0.6,5.4,8.9,0.607,2.3,3.6,0.632,2.5,8.1,10.6,2.9,0.6,2,2,2.9,13.6
32078,2025,4609,Drew Eubanks,NA,C,27,7,NBA,LAC,24,0,178,5.5,9.9,0.551,0,0.2,0,5.5,9.7,0.563,2.2,2.8,0.786,4,7.7,11.7,1.8,0.4,1.4,2,3.4,13.1
32079,2025,5137,Drew Peterson,NA,PF,25,2,NBA,BOS,25,1,186,3.3,7.9,0.415,2.5,6.4,0.394,0.8,1.5,0.5,1.4,1.7,0.778,1.7,6,7.7,2.5,1,0.4,1.5,3.5,10.5
32080,2025,5236,Drew Timme,NA,PF,24,1,NBA,BRK,9,2,254,6.4,14.5,0.441,1.3,5,0.257,5.1,9.5,0.537,1.4,2.3,0.625,2.4,6.8,9.2,2.8,0.6,0.1,2.1,3,15.4
32081,2025,5045,Dru Smith,NA,SG,27,3,NBA,MIA,14,1,268,4.2,8.2,0.508,2.1,4,0.533,2,4.2,0.484,1.2,1.6,0.75,1.6,3.2,4.8,3.1,2.8,0.8,2.3,4,11.7
32082,2025,4610,Duncan Robinson,NA,SF,30,7,NBA,MIA,74,37,1785,5.8,13.4,0.437,3.8,9.7,0.393,2,3.6,0.556,0.9,1.1,0.887,0.4,3,3.4,3.5,0.8,0.1,1.7,2.7,16.5
32083,2025,5138,Duop Reath,NA,C,28,2,NBA,POR,46,0,469,5.4,12.7,0.422,2.6,8.1,0.321,2.8,4.6,0.6,1.5,1.7,0.909,3.4,3.7,7.1,2,0.9,1.1,1.2,3.1,14.9
32084,2025,4239,Dwight Powell,NA,C,33,11,NBA,DAL,55,3,551,2.7,4,0.689,0.1,0.3,0.4,2.6,3.7,0.714,1.8,2.8,0.651,3.1,4.6,7.7,3.6,1.2,1.4,1.2,4.9,7.4
32085,2025,5046,Dyson Daniels,NA,SG,21,3,NBA,ATL,76,76,2571,6.4,12.9,0.493,1.1,3.3,0.34,5.3,9.6,0.545,1.2,2,0.593,1.7,4.6,6.3,4.7,3.2,0.8,2.2,2.5,15
32086,2025,5139,E.J. Liddell,NA,PF,24,2,NBA,CHI,12,0,53,5.4,10.2,0.533,2,6.8,0.3,3.4,3.4,1,1.4,1.4,1,2,4.1,6.1,2,0.7,0.7,1.4,7.5,14.3
32087,2025,4240,Elfrid Payton,NA,PG,30,9,NBA,TOT,24,9,511,2.8,8.6,0.328,0.1,0.4,0.167,2.7,8.2,0.336,0.3,0.5,0.571,1.1,4.5,5.6,11.7,1.7,0.8,4.2,2.5,6
32088,2025,4240,Elfrid Payton,NA,PG,30,9,NBA,NOP,18,7,388,3.4,9.4,0.366,0.1,0.6,0.167,3.3,8.8,0.379,0.4,0.6,0.571,1.3,4.8,6.1,13.5,1.7,0.7,4.8,2.2,7.3
32089,2025,4240,Elfrid Payton,NA,PG,30,9,NBA,CHO,6,2,123,0.9,6.1,0.143,0,0,NA,0.9,6.1,0.143,0,0,NA,0.3,3.5,3.8,5.9,1.8,0.9,2,3.5,1.8
32090,2025,5237,Elijah Harkless,NA,SG,24,1,NBA,UTA,10,0,138,2.9,9.1,0.314,1.8,6.5,0.28,1,2.6,0.4,0.8,1.6,0.5,2.3,3.1,5.5,2.1,2.6,0.3,0.8,4.7,8.3
32091,2025,5238,Emanuel Miller,NA,PF,24,1,NBA,CHI,6,0,25,5.8,11.5,0.5,0,1.4,0,5.8,10.1,0.571,2.9,2.9,1,5.8,5.8,11.5,2.9,1.4,0,0,4.3,14.4
32092,2025,5140,Emoni Bates,NA,SF,21,2,NBA,CLE,10,0,75,6.2,18.2,0.342,5.3,14.4,0.367,1,3.8,0.25,0,0,NA,0,3.4,3.4,3.8,0.5,0.5,1,1.9,17.8
